epsilon,neighborhood,year,month,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173
2.0,197,2019,12,19,0,2,9,0,44,33,0,1,0,15,2,19,0,0,0,0,0,29,1,0,0,0,10,0,0,0,12,36,33,0,2,0,0,7,1,85,0,0,2,0,0,1,39,36,5,7,6,0,7,0,40,0,16,0,0,0,0,7,0,0,0,0,4,0,0,0,3,0,8,0,0,0,0,0,0,0,8,0,0,9,7,0,0,24,3,0,3,30,0,10,7,7,0,2,0,0,0,0,1,13,0,3,0,0,1,0,2,1,2,11,0,0,0,0,14,1,0,0,0,14,1,29,19,16,36,6,12,0,3,1,0,0,0,0,0,0,0,14,0,0,0,0,0,2,7,6,10,52,0,0,18,26,13,6,0,0,20,0,0,0,2,0,0,5,3,0,6,0,20,0,0,1,11
2.0,198,2019,1,0,4,0,1,6,0,0,0,0,77,0,7,12,4,0,55,29,4,2,2,11,0,0,12,0,1,0,21,19,19,0,0,0,10,0,12,50,0,0,14,0,12,25,20,13,0,15,0,0,7,2,9,9,35,44,0,0,0,10,0,0,24,0,0,0,20,1,9,0,0,0,3,18,10,30,0,16,1,0,4,13,0,0,0,2,0,6,11,0,0,0,0,15,0,0,0,16,0,0,0,3,0,3,21,1,0,0,22,0,6,5,34,21,0,1,15,26,0,23,1,0,0,0,9,3,0,2,32,3,0,13,0,15,5,0,14,6,11,7,13,0,0,0,0,32,6,13,0,21,0,0,22,24,0,3,0,4,1,13,16,14,0,25,16,26,0,4,0,0,5,0,14,0,6
2.0,198,2019,2,0,26,0,0,0,13,23,17,9,47,37,0,3,0,33,2,14,5,4,0,10,26,4,4,18,0,13,0,5,19,57,0,45,0,0,0,19,0,3,1,0,0,34,0,1,11,3,0,1,0,0,0,4,27,0,0,3,0,5,0,0,5,0,8,1,0,0,6,18,5,20,0,10,5,33,0,0,20,22,0,15,7,24,13,8,0,18,10,1,0,0,10,3,0,3,0,17,0,17,0,0,0,0,0,38,3,6,0,0,3,0,4,0,6,0,0,1,13,0,0,17,0,0,15,6,15,3,35,0,0,7,0,0,13,0,7,1,0,7,36,0,7,9,3,0,11,6,0,4,0,7,5,0,1,0,0,51,23,0,0,0,10,0,0,17,0,0,32,0,4,0,0,9,0
2.0,198,2019,3,9,0,8,1,0,0,0,0,0,61,0,0,7,0,0,0,1,0,0,3,0,0,13,0,3,0,0,6,7,36,0,5,0,6,16,0,86,2,0,8,0,0,19,12,0,6,0,0,0,0,16,0,29,10,0,15,0,5,0,9,0,3,0,0,41,0,0,0,43,18,0,0,3,4,31,0,0,4,0,2,0,0,0,0,0,0,6,0,24,0,0,15,0,9,0,7,21,0,0,1,0,6,2,14,0,0,0,2,6,0,0,0,0,11,0,2,0,0,0,4,0,0,15,0,3,0,0,0,0,0,2,9,0,0,0,0,0,10,4,0,1,4,3,1,3,0,8,65,37,0,0,0,6,0,0,0,0,4,0,0,8,0,3,18,7,0,7,0,0,0,24,15,0,1
2.0,198,2019,4,24,0,5,0,0,0,0,20,9,41,0,0,0,0,0,1,0,17,0,19,19,0,8,6,18,3,0,0,16,26,12,0,3,8,1,7,38,0,10,0,0,3,24,7,0,0,0,0,4,0,22,0,0,19,5,0,1,0,0,0,13,11,0,2,34,23,2,0,0,11,9,0,18,0,35,1,0,15,0,0,0,0,0,0,7,0,0,0,0,13,0,41,0,0,13,0,0,0,0,0,0,13,2,18,12,2,6,4,0,0,0,2,1,0,0,2,2,6,0,1,2,0,0,0,0,6,11,5,0,5,0,0,0,0,0,1,0,7,1,0,0,9,0,22,21,0,0,0,17,3,0,4,0,0,0,15,0,0,0,0,29,1,0,7,6,1,17,3,0,12,0,0,0,2
2.0,198,2019,5,1,0,0,4,10,0,2,2,25,134,0,2,12,0,12,0,6,0,7,0,0,2,0,0,0,16,0,0,19,6,17,0,1,0,0,0,19,0,10,0,0,0,13,37,0,9,3,32,22,1,11,0,4,0,0,8,9,3,13,9,0,7,0,0,23,0,0,21,0,0,3,6,27,2,32,18,3,2,21,4,6,0,0,0,0,0,0,8,0,1,16,0,5,0,0,0,10,0,24,0,0,8,2,0,0,0,4,8,0,0,0,10,12,0,1,37,0,10,0,9,3,0,4,20,11,23,11,0,0,0,18,0,18,0,0,13,18,0,18,0,0,11,0,3,0,0,14,2,23,8,2,12,0,7,2,6,23,14,3,1,6,0,6,0,0,0,0,0,0,19,4,0,0,18
2.0,198,2019,6,6,3,1,0,0,0,0,0,0,100,1,0,0,15,30,22,0,12,9,0,0,6,7,5,36,0,0,3,14,9,8,0,4,0,16,17,33,0,13,2,0,2,11,24,14,3,0,15,2,22,0,0,0,6,21,0,1,13,30,19,1,8,0,16,11,2,18,9,2,0,0,9,2,4,49,0,0,3,1,32,16,1,10,3,10,0,3,4,14,3,0,28,0,0,10,10,41,0,0,0,16,0,6,14,3,0,0,0,10,13,0,0,3,1,34,5,4,15,9,39,16,11,3,9,14,4,17,0,16,0,6,0,0,0,13,19,0,0,0,4,9,11,8,15,0,0,14,0,19,10,5,22,6,0,4,0,33,17,2,1,36,0,1,0,0,8,0,0,9,25,0,0,0,0
2.0,198,2019,7,9,3,6,0,0,0,0,0,0,78,22,4,11,0,8,0,3,48,34,25,2,1,0,1,2,2,33,0,20,0,3,10,3,0,15,8,52,6,0,8,1,13,9,67,0,0,0,8,15,8,1,2,23,47,0,0,5,0,1,5,0,9,1,0,0,3,7,0,0,8,0,0,8,3,9,0,1,0,0,6,32,0,0,7,3,15,6,0,2,0,0,20,8,0,3,11,17,5,0,7,6,0,0,13,33,7,26,0,0,1,0,30,0,6,5,8,0,0,0,0,0,3,0,3,0,15,0,0,0,0,0,18,0,0,6,0,5,6,8,11,2,0,0,2,0,1,1,11,0,23,0,34,3,6,0,0,0,10,13,9,3,9,0,3,4,2,6,5,0,0,0,17,3,0
2.0,198,2019,8,0,3,20,0,0,0,1,0,0,44,0,0,0,0,0,0,10,2,0,6,2,0,0,0,15,9,21,15,0,7,0,0,8,0,13,11,199,17,0,4,39,0,6,325,1,0,0,0,4,19,43,0,24,20,0,6,0,0,0,16,0,8,0,27,22,10,0,7,9,0,17,8,22,0,0,2,27,17,3,8,6,2,9,9,27,0,0,31,22,9,0,1,6,0,2,0,10,18,0,2,15,5,3,14,6,0,0,12,5,0,0,0,0,32,3,0,22,2,6,2,0,4,2,7,0,0,9,0,0,31,33,13,11,5,1,11,0,16,41,0,4,4,17,4,0,0,0,2,63,0,0,0,9,17,0,19,0,7,0,8,0,0,0,0,0,11,2,17,14,0,9,6,0,0
2.0,198,2019,9,0,0,5,4,0,18,0,13,0,29,7,7,0,0,0,0,3,0,0,0,0,3,0,10,4,0,0,47,0,4,0,0,0,0,0,14,161,0,3,12,1,0,5,279,12,13,0,0,4,16,5,10,0,0,0,0,0,0,0,0,3,0,0,0,2,7,13,0,0,0,0,0,5,15,9,65,1,1,4,11,13,0,16,3,9,0,0,0,3,0,0,0,0,0,10,0,0,0,2,20,1,12,0,19,0,0,4,0,0,0,2,0,0,24,0,0,27,21,0,0,3,0,6,0,3,18,9,0,13,23,0,0,0,0,8,0,9,0,7,0,6,0,0,0,10,8,7,0,44,0,0,12,3,0,16,9,0,0,0,0,1,5,26,5,13,14,0,15,2,8,0,0,0,10
2.0,198,2019,10,0,0,3,26,0,37,6,2,3,21,0,0,3,0,1,14,11,17,4,18,0,0,0,9,0,3,13,0,0,1,0,16,0,2,0,0,56,11,11,0,0,0,22,132,7,0,0,0,0,10,5,15,10,7,0,7,1,12,0,0,0,21,0,0,1,0,0,0,0,6,0,0,0,0,5,28,0,0,7,0,0,0,0,0,5,0,0,0,0,6,0,0,3,5,13,0,0,0,0,0,10,0,6,17,39,0,10,47,16,0,16,0,0,1,0,5,0,4,0,5,56,0,0,1,4,0,10,0,20,1,0,7,0,15,0,6,44,0,1,0,0,5,5,0,0,0,0,21,1,0,10,3,22,0,5,3,8,9,26,10,15,1,0,0,0,0,0,1,6,4,0,0,0,0
2.0,198,2019,11,0,0,0,5,0,0,20,8,0,25,27,0,0,0,0,18,2,4,6,0,0,2,0,0,0,0,13,0,24,0,5,20,10,17,0,0,96,0,8,0,1,0,0,88,28,11,3,0,0,0,0,0,2,17,1,4,0,17,0,19,0,0,0,0,16,0,0,3,7,0,16,7,7,23,8,0,21,23,0,8,0,0,0,3,43,29,0,17,1,0,2,0,0,24,0,2,0,0,0,0,0,0,4,2,6,0,7,52,5,17,12,10,7,11,0,0,10,3,0,0,0,0,6,11,0,1,13,5,0,15,9,0,1,0,0,16,0,8,0,0,1,0,7,18,2,6,4,0,9,8,0,0,0,17,0,2,10,0,9,37,0,0,2,10,0,4,20,0,11,3,12,0,1,8
2.0,198,2019,12,6,21,3,58,0,0,16,0,0,20,0,0,2,0,5,0,24,0,3,0,0,0,1,40,0,0,47,0,5,10,11,0,25,3,5,3,220,17,1,9,0,0,8,164,0,0,6,0,0,10,2,1,2,48,2,0,0,0,0,1,18,36,0,0,0,1,0,0,0,38,0,0,0,4,7,6,0,3,12,0,20,22,5,2,0,0,8,5,8,0,0,1,6,9,0,21,4,0,0,0,6,0,0,24,0,0,0,1,15,7,5,0,25,0,3,0,0,11,24,6,15,23,0,0,0,9,3,1,0,8,1,0,0,0,15,0,3,0,4,0,0,2,12,0,23,0,12,0,0,0,0,0,0,0,19,0,5,8,0,6,5,0,21,0,7,0,0,0,0,0,0,1,9,7
2.0,199,2019,1,0,0,7,0,0,9,9,13,6,106,0,10,0,2,0,23,0,6,35,8,3,0,0,13,0,0,30,0,0,32,0,0,8,31,2,0,646,0,2,0,0,0,6,0,0,0,1,0,21,0,10,3,2,81,0,0,5,4,4,0,0,19,17,0,8,25,2,0,0,14,4,10,0,0,333,25,8,0,3,0,41,1,0,17,12,3,0,3,19,0,6,6,2,20,0,0,42,0,13,0,0,9,3,18,56,0,20,0,11,0,1,0,1,18,0,0,0,13,6,6,19,6,14,0,0,0,0,0,1,0,0,25,0,6,0,18,0,0,6,0,0,8,10,2,0,0,3,2,88,7,0,1,0,10,20,0,0,4,16,16,12,16,12,12,0,3,20,3,3,5,6,17,0,8
2.0,199,2019,2,0,12,0,0,0,0,15,0,7,45,19,24,2,1,4,9,5,18,0,0,0,0,0,0,7,0,0,6,5,67,0,0,0,7,0,5,582,0,0,33,3,9,33,0,52,0,12,8,0,3,16,0,0,88,12,22,0,1,12,0,17,48,17,0,28,34,0,0,0,0,0,6,16,0,620,25,45,0,19,1,16,0,39,0,1,0,0,0,2,3,0,4,10,0,2,8,54,7,0,0,0,0,3,21,10,0,4,9,1,0,0,7,0,0,4,0,3,40,0,0,10,0,0,0,0,2,2,2,16,0,8,0,19,3,13,17,6,8,4,0,0,0,3,6,0,0,3,0,114,24,0,0,11,0,18,0,0,11,0,2,5,0,0,0,1,0,19,0,26,0,0,0,0,0
2.0,199,2019,3,0,14,6,7,0,0,0,0,0,98,4,0,9,0,0,12,16,3,0,22,0,0,5,0,8,0,30,17,26,0,3,0,9,0,14,30,563,5,0,0,4,0,0,11,4,0,9,1,0,2,8,0,2,55,9,9,23,0,7,0,0,8,12,12,0,66,0,15,6,7,15,14,8,0,658,16,0,0,8,32,33,4,0,0,31,12,4,0,8,0,0,7,6,0,0,17,74,1,0,41,17,13,0,4,23,0,0,0,2,28,0,0,0,33,7,0,0,0,0,3,17,0,42,0,1,7,0,13,25,0,16,1,0,0,0,0,5,8,2,0,0,0,2,0,0,0,3,21,158,12,3,0,0,18,16,0,19,0,3,0,6,1,0,0,3,0,0,0,3,26,0,0,0,3
2.0,199,2019,4,3,15,31,2,3,10,14,2,0,63,25,1,0,0,0,16,8,0,0,3,2,0,12,8,0,2,49,0,4,36,36,7,0,0,2,2,543,0,0,0,0,0,29,37,0,0,0,26,14,10,0,0,0,83,0,0,0,9,0,11,0,12,10,11,1,34,0,0,0,7,0,4,15,15,754,17,0,0,9,2,12,13,0,13,42,0,5,33,0,1,0,21,0,29,16,13,100,12,2,11,25,4,0,23,21,5,13,0,0,14,0,0,20,0,12,0,0,4,3,1,10,19,10,12,1,0,0,44,0,11,0,1,9,0,9,36,0,0,5,0,0,0,0,10,10,13,14,17,52,18,0,0,0,0,3,0,0,21,0,7,9,0,31,6,0,0,6,33,6,0,11,15,4,0
2.0,199,2019,5,0,21,10,32,0,2,0,0,2,75,0,12,2,0,16,7,14,5,2,10,0,0,0,0,0,0,32,0,7,24,7,0,0,4,0,19,538,11,28,1,0,13,30,92,3,0,0,8,0,5,9,4,0,101,14,0,0,4,0,0,14,12,31,0,8,27,14,6,8,0,9,0,19,0,758,0,34,0,0,7,23,0,0,0,18,8,22,29,20,5,5,8,5,23,8,0,91,0,10,0,2,0,53,38,43,0,4,0,0,25,10,5,0,7,0,13,6,5,11,18,0,0,2,6,0,1,2,10,5,0,0,0,4,0,11,0,1,9,0,0,0,0,6,0,0,0,0,0,82,1,0,0,7,9,3,0,4,22,0,0,23,4,0,0,42,9,14,19,0,0,0,0,10,13
2.0,199,2019,6,2,0,8,0,8,0,0,0,0,105,0,0,0,0,1,8,18,12,0,7,0,0,36,7,28,1,30,0,7,30,18,29,0,0,0,1,687,0,0,2,0,20,15,372,10,39,0,0,0,0,18,26,0,42,0,0,0,6,0,21,17,0,0,0,3,3,0,10,0,0,21,0,26,0,811,0,0,3,0,4,9,4,0,10,19,1,0,2,7,17,0,8,0,57,6,0,50,0,0,0,0,7,22,18,31,0,8,0,1,6,0,15,7,14,0,15,17,0,0,10,6,4,5,0,9,1,0,0,11,0,0,0,0,2,31,0,5,0,0,4,6,0,1,0,0,0,7,0,35,4,0,0,0,0,11,0,0,0,5,9,50,2,0,5,13,0,23,0,4,7,22,1,5,2
2.0,199,2019,7,5,0,0,2,3,0,0,20,1,71,41,0,1,0,0,0,3,0,0,19,1,0,0,8,1,12,4,8,3,14,0,8,23,5,10,17,396,0,23,0,1,0,15,501,13,0,19,0,4,0,0,0,0,87,0,0,0,1,0,0,0,0,6,0,1,0,30,0,21,6,0,9,11,0,244,3,1,20,10,12,28,12,17,1,0,0,0,1,7,9,2,0,15,0,0,3,132,11,21,0,0,0,0,33,30,0,9,43,4,26,0,8,0,6,45,0,0,45,0,9,47,0,0,0,0,32,2,0,0,6,0,0,11,0,9,33,0,1,15,9,16,0,6,0,0,3,5,6,78,6,0,0,11,0,12,0,1,41,19,6,5,0,16,5,0,0,45,0,0,26,0,1,0,3
2.0,199,2019,8,12,3,0,0,0,22,10,0,5,64,0,0,0,1,3,16,47,38,0,0,0,10,0,0,4,10,23,0,0,0,0,0,11,0,0,22,382,0,0,14,0,0,32,381,15,0,0,5,20,2,0,1,9,101,0,16,0,30,0,0,11,0,12,1,0,0,0,13,0,0,11,0,0,12,199,20,2,6,0,0,28,1,2,23,20,2,0,7,0,15,3,2,2,10,0,0,84,0,15,0,21,68,0,24,19,11,0,8,0,0,17,8,1,3,0,2,0,0,0,0,0,3,0,5,0,30,7,0,16,14,0,10,4,1,17,0,31,4,26,0,2,1,0,14,0,21,0,0,45,7,1,0,0,30,0,0,9,6,0,15,4,0,25,34,1,0,0,0,3,0,0,7,0,0
2.0,199,2019,9,0,3,1,0,0,16,2,0,47,64,35,0,0,5,0,16,8,5,10,0,12,0,9,1,1,0,23,0,10,44,0,0,0,0,3,16,320,4,0,0,1,34,9,387,16,0,0,25,0,0,6,5,0,74,3,7,0,19,18,0,0,25,5,0,2,33,0,0,0,2,17,0,4,0,299,0,22,0,2,0,21,0,14,37,5,23,7,0,19,2,0,8,20,0,4,18,100,0,2,14,0,1,0,10,34,5,0,0,4,7,0,0,0,8,0,4,3,2,8,29,0,0,4,2,0,9,1,16,0,0,0,9,0,30,41,0,0,0,8,0,3,0,4,5,0,0,0,0,101,0,5,0,6,3,15,6,12,37,11,0,1,11,20,7,2,0,12,4,3,12,4,12,17,4
2.0,199,2019,10,2,3,4,18,0,0,0,0,0,64,0,3,0,17,9,0,7,17,0,25,0,0,0,0,11,0,0,16,18,0,7,8,25,6,0,8,271,0,0,7,0,11,17,558,0,0,16,0,0,7,11,0,9,90,2,0,21,2,19,7,0,12,0,1,5,0,18,6,0,3,0,0,0,0,26,16,15,8,5,0,0,11,0,6,0,0,0,2,0,0,0,21,1,9,45,0,110,17,12,0,0,0,8,13,6,3,0,0,0,2,0,4,10,0,4,0,34,10,0,0,0,12,3,0,0,15,0,0,6,0,0,2,9,21,2,1,0,0,10,0,0,5,0,0,0,12,10,0,87,0,40,0,0,6,8,6,2,37,0,25,18,6,16,9,0,0,11,12,0,1,26,2,14,0
2.0,199,2019,11,14,12,4,15,0,0,0,8,0,75,0,0,0,0,0,15,10,17,2,5,0,0,0,0,28,0,5,0,0,30,22,0,0,7,0,0,579,0,0,0,9,0,20,475,0,8,0,0,0,9,0,0,9,83,0,0,11,9,18,0,1,7,22,0,3,21,0,0,13,0,0,14,5,0,7,0,0,0,0,0,13,14,14,0,6,0,0,0,0,3,0,4,0,0,4,28,101,13,0,0,9,8,0,10,8,6,0,1,0,18,7,4,0,13,20,1,0,13,1,10,0,0,21,41,0,7,16,6,0,0,11,0,0,6,7,9,0,9,9,0,6,8,8,5,0,0,0,0,118,9,15,0,2,0,0,0,0,32,0,5,14,0,6,10,14,10,18,0,3,0,0,0,6,0
2.0,199,2019,12,0,8,0,0,0,0,2,0,0,74,20,0,19,0,34,0,8,0,0,16,0,4,10,0,16,20,0,9,8,25,9,2,0,0,11,9,866,0,8,0,0,7,3,500,7,0,0,0,2,0,0,0,8,102,16,21,18,0,0,0,11,7,12,11,4,9,0,4,0,0,0,13,9,11,0,0,16,0,4,12,0,6,2,0,0,10,1,20,7,0,7,10,0,6,1,0,101,0,13,16,0,0,3,15,10,0,0,22,7,0,6,0,4,11,22,10,5,0,26,0,27,0,0,0,1,11,0,2,18,0,11,10,12,10,12,0,12,0,4,48,3,4,5,4,0,0,0,2,85,12,1,0,0,5,8,0,20,16,0,12,9,12,1,0,31,1,21,9,0,9,0,0,0,11
2.0,200,2019,1,0,0,7,4,0,0,0,0,0,23,0,0,7,0,0,0,7,48,0,0,9,0,0,3,8,37,14,8,16,0,4,0,20,15,28,11,29,11,1,0,6,0,0,0,10,10,0,4,17,5,0,0,20,35,3,0,5,0,0,0,0,0,9,7,1,2,24,0,7,5,43,3,2,0,2,19,4,61,1,0,0,20,0,15,8,1,0,3,1,0,0,2,11,8,17,0,0,0,6,0,0,15,0,17,3,2,0,13,0,7,4,16,8,4,9,0,0,15,0,5,0,1381,9,0,0,8,0,3,5,3,15,0,16,15,0,0,0,0,7,0,13,0,3,0,0,13,0,0,35,168,3,27,0,5,21,15,9,104,0,0,23,0,0,53,16,14,4,38,0,15,0,1,9,0
2.0,200,2019,2,16,0,1,0,17,0,30,8,0,23,0,0,0,0,24,0,0,0,4,0,0,24,0,7,2,6,0,5,7,0,0,0,18,0,0,2,31,0,0,0,0,9,0,5,0,5,0,0,16,0,0,10,0,36,38,0,0,0,0,1,0,0,17,8,0,31,0,7,10,0,0,5,0,0,15,9,0,6,0,0,3,21,4,1,11,0,0,14,6,0,0,0,0,0,3,0,5,0,12,0,2,0,0,23,15,4,7,3,23,0,59,0,3,6,3,0,0,0,0,0,4,1404,0,0,2,10,41,26,0,4,0,0,8,0,19,6,0,1,3,0,0,1,8,0,0,2,16,0,13,166,8,0,0,22,10,16,1,108,0,0,43,0,0,9,0,0,1,0,0,0,32,0,0,0
2.0,200,2019,3,15,3,4,0,0,10,23,0,8,34,0,0,12,3,0,0,4,12,0,3,0,8,0,0,0,1,2,20,6,0,0,38,10,33,0,2,39,3,6,0,0,0,17,4,0,0,6,22,7,0,0,0,0,48,6,9,13,0,0,0,20,0,21,0,0,24,27,0,2,0,0,0,0,16,30,19,15,6,13,21,14,12,2,4,0,20,0,17,0,4,28,6,0,7,0,17,5,0,0,16,36,2,0,30,28,0,0,0,32,39,16,0,20,0,0,0,1,17,6,18,0,1454,0,0,0,2,0,10,3,16,11,14,0,0,12,2,6,10,0,33,0,0,3,20,0,0,9,0,57,184,7,10,1,0,11,0,0,94,4,0,24,0,13,0,0,0,6,8,0,37,16,0,0,9
2.0,200,2019,4,11,0,1,2,0,0,0,11,6,24,11,6,16,0,0,17,0,0,0,3,0,5,0,0,0,0,0,28,0,0,9,4,18,0,3,13,11,0,0,13,6,0,17,5,1,6,0,0,0,0,0,4,0,38,0,0,0,8,2,18,17,16,0,1,2,8,14,4,0,3,0,0,65,10,0,0,0,9,31,9,0,0,0,0,20,0,0,11,0,1,0,15,6,0,0,14,16,0,0,4,0,11,0,32,24,18,0,0,0,0,32,0,0,2,0,0,28,21,7,0,47,1006,4,24,0,0,7,0,0,13,16,3,2,0,27,0,12,11,0,0,15,0,0,0,0,12,27,31,6,190,0,0,4,12,11,14,9,125,0,6,25,0,10,0,18,0,3,7,0,0,0,5,3,6
2.0,200,2019,5,0,10,0,14,0,0,0,0,15,25,10,6,4,5,7,5,23,2,0,27,0,1,5,0,0,0,28,0,0,12,0,8,20,10,9,5,21,0,0,0,24,3,0,29,21,2,0,0,25,11,0,3,0,44,0,4,20,7,2,0,7,27,16,26,9,0,10,0,11,0,0,10,8,2,0,0,0,19,8,7,7,0,0,2,0,6,0,0,0,0,12,3,0,11,10,0,0,5,7,3,14,43,27,41,10,0,0,0,0,1,6,0,7,41,4,0,10,30,0,9,30,1365,12,28,5,34,0,6,22,18,12,7,0,0,22,0,0,1,9,0,0,0,20,40,17,0,0,0,13,172,0,9,0,0,0,0,0,103,0,25,0,6,0,12,16,0,1,18,28,0,6,0,6,0
2.0,200,2019,6,10,12,13,0,0,0,3,10,0,36,0,0,0,1,0,0,2,0,21,0,0,0,0,0,0,0,0,0,0,0,3,6,20,0,1,14,4,0,0,0,0,7,0,27,4,0,2,0,9,17,11,1,1,72,0,0,8,0,2,11,21,7,0,0,0,0,0,0,23,0,0,0,27,0,0,7,0,0,7,0,20,4,0,4,11,0,6,1,0,3,0,15,1,0,0,0,2,0,0,0,0,0,0,19,7,0,0,0,4,0,5,0,0,0,3,20,0,15,6,3,3,1494,0,0,0,12,0,21,8,0,0,0,1,0,6,0,28,0,0,0,15,0,0,0,7,7,0,0,0,126,1,0,0,15,1,0,1,69,0,0,48,5,2,0,1,9,8,2,0,18,0,30,0,11
2.0,200,2019,7,16,1,11,14,26,0,0,0,0,38,0,0,0,0,0,14,3,0,0,2,0,3,23,10,0,0,27,3,0,0,2,11,0,19,0,7,0,9,30,32,0,19,1,19,0,0,12,0,1,32,13,6,15,26,0,0,0,0,9,0,0,0,29,0,13,0,0,0,10,4,13,0,8,0,4,0,0,0,0,0,0,4,9,0,0,0,13,23,20,4,1,13,5,0,24,8,7,0,0,3,0,33,3,0,10,0,12,0,0,0,0,0,0,1,0,7,0,14,2,1,0,500,6,0,0,2,4,12,0,12,9,2,32,30,10,8,23,12,2,0,0,15,11,0,0,2,29,1,10,173,1,8,0,0,1,14,0,52,46,2,23,0,0,25,0,0,10,0,18,0,15,0,1,25
2.0,200,2019,8,0,0,0,6,36,1,0,0,18,37,0,4,5,0,0,0,0,6,0,33,25,0,0,0,3,0,22,0,0,0,0,2,33,3,13,0,0,0,0,15,0,0,17,0,0,0,61,0,8,3,6,1,0,21,27,7,6,8,0,0,0,5,24,0,9,0,3,0,1,12,0,0,2,6,1,0,0,0,0,7,0,0,0,16,13,0,1,0,2,1,0,0,1,12,3,0,2,0,0,0,0,67,0,31,14,0,8,0,27,16,0,7,19,0,0,0,3,7,0,0,11,130,14,0,14,0,8,0,1,6,0,6,0,34,4,0,0,3,0,13,0,15,0,6,1,2,0,0,19,148,0,0,6,0,0,0,0,70,0,18,29,7,0,10,7,0,5,3,35,10,4,3,17,0
2.0,200,2019,9,6,10,10,0,3,4,0,5,0,25,0,0,0,9,8,0,5,0,0,0,6,0,0,24,1,7,19,0,17,0,0,6,21,0,9,0,5,0,0,7,0,0,4,21,2,4,0,3,0,2,3,16,0,11,0,0,0,0,5,0,24,5,1,0,0,0,0,4,0,2,0,3,0,10,18,0,16,0,23,28,8,39,1,16,34,2,0,0,23,0,0,11,12,29,11,65,0,0,0,4,5,0,1,17,19,0,0,0,0,3,12,8,0,11,0,7,11,18,0,2,4,1025,0,13,7,0,0,0,12,5,44,0,0,0,13,12,27,0,0,5,3,5,0,0,0,0,8,1,10,154,19,0,4,0,0,6,2,88,4,24,8,0,1,0,0,1,6,3,3,0,8,4,27,13
2.0,200,2019,10,0,0,19,0,16,0,10,8,0,21,0,0,5,0,0,0,0,6,1,21,0,0,4,4,0,0,26,0,3,6,17,0,14,0,3,10,6,10,0,4,8,1,17,24,10,3,0,2,5,0,7,0,8,18,0,2,0,15,0,14,0,8,0,2,2,5,0,3,6,0,11,2,2,7,14,0,22,0,9,1,0,0,0,0,0,0,7,0,0,7,17,0,4,3,0,6,3,0,3,14,0,9,0,24,42,0,0,0,0,2,6,15,11,4,0,0,0,18,0,0,8,1419,0,0,0,4,0,8,7,2,0,0,9,0,9,44,4,0,0,16,4,7,0,0,1,13,0,11,13,185,0,0,3,7,0,0,2,69,0,0,32,0,1,0,16,0,34,0,1,2,5,17,6,0
2.0,200,2019,11,0,0,1,0,1,17,0,6,0,42,0,0,2,0,0,9,0,0,6,0,0,0,0,0,0,0,13,3,0,25,0,14,10,10,1,0,25,0,0,0,0,0,14,37,0,0,15,15,0,0,0,13,0,7,30,2,0,4,1,28,0,0,17,9,8,5,1,0,0,4,1,0,7,0,10,7,0,17,3,11,62,0,0,16,0,1,4,0,0,8,0,0,0,25,0,6,24,0,1,0,8,1,0,19,9,5,7,0,12,0,8,0,17,0,0,1,5,24,0,5,6,1437,0,10,0,0,3,0,10,18,0,0,23,0,0,26,0,1,0,0,0,0,0,0,4,0,0,20,3,124,17,0,0,0,0,3,8,65,0,1,0,2,0,7,14,0,0,12,10,0,0,3,0,8
2.0,200,2019,12,4,2,0,0,25,0,0,0,0,40,0,0,0,46,0,1,0,12,0,0,0,0,0,0,4,0,52,0,43,13,26,6,0,0,2,0,24,1,0,6,18,1,0,0,0,0,4,0,0,0,7,0,2,21,3,25,0,0,4,4,0,0,0,0,16,3,0,9,3,6,0,0,14,5,14,0,5,0,0,16,19,0,3,0,3,7,2,0,6,4,14,0,27,9,15,13,0,1,10,1,0,0,0,21,14,9,0,17,0,5,28,0,33,0,5,3,5,0,33,0,0,1579,0,0,3,0,1,0,3,14,9,0,0,7,3,0,0,14,3,4,5,9,0,0,5,0,3,0,7,133,11,7,0,2,7,16,0,65,4,9,0,0,0,1,10,16,0,15,9,9,0,0,0,0
